id,dim0,dim1
2,-0.19022678533160817,-2.8128537758249226
3,0.6022581633340729,-1.8786015327114958
4,-0.7121999637238555,-1.966462306405971
5,-0.06784002727387585,-2.170399684312301
6,1.1271339194722116,-2.3012862141331585
8,-14.972048782822025,6.388015222782692
9,-1.2524840221526137,-2.1077992833958286
10,-11.738683626446852,3.8472621572761736
11,0.7645137337433239,-1.7931337834094867
13,-1.5758863728838195,-0.6086773947055336
16,0.9950920013904805,-0.4396425175701766
18,-2.8268082998678294,-0.017597917869914503
19,1.2400040652476216,-2.686411732497555
20,-1.3818216055860355,-1.4486169812462313
21,-5.643397103624353,-0.08874023400486637
22,-1.6792282497228748,-2.0933067941440595
23,1.7813317969885587,-0.8266059276071701
24,-10.405657453560982,3.226988045533178
25,-1.8142961614453619,-1.2447057652239615
26,7.23731482782353,8.730539243293718
27,-2.1997649957274388,-0.7399252499658958
29,3.0132571312325793,-0.7212000647741129
30,4.792945848899121,0.13425606983001398
31,-0.294512348563274,-2.4715613545253996
32,7.356455768683021,7.367982510048163
33,-7.104968057062759,1.8007618380965418
35,-2.5788652420205254,-1.1906955282610987
36,1.237502544047042,-2.6769869316142634
37,0.35552565888879767,-3.3862283734873793
38,-0.05331155838170294,-2.684488200819618
39,0.6951046228162482,-3.123271171824334
40,0.29356098357059845,-3.418956427021075
41,0.5826476331889696,-3.197079162339172
42,0.7475297774019806,-2.445058628541243
43,-8.568970574929782,4.299647127956336
44,-1.0403588514747284,-2.600100629401191
45,0.856554950539021,-2.9321546490680555
46,1.37674236632697,-2.576089022753876
47,-16.26172562591609,6.607050760222868
48,-14.101468485072898,5.339058952792356
49,13.901610543808976,9.649130685275445
50,0.518701375437952,-3.2522677801704085
51,0.11259633283476063,-3.3786101290446013
52,0.891421893887171,-3.05073211365548
54,0.8160737322156807,-3.3417488428359294
55,3.340600940092857,-0.6905238906090394
57,-12.345004207750335,5.193647506761578
58,0.8207241173034983,-3.1155856141378666
59,9.538800408515925,5.214674194227375
60,-1.1538204424880956,0.005269251199849632
61,1.0974766131538292,-3.0069477668955833
62,3.7306822905875574,-0.41570831423525184
63,1.6091112758758765,-2.6351576739805886
64,2.546804943842556,-1.8797318726477774
65,5.296423360344781,0.9109727367140411
66,0.1783239326626168,-3.0869727269988876
67,9.387794365167844,5.775231613026347
68,1.1846128351359722,-2.7299176505838627
69,0.7212523412166365,-3.214396352549584
70,0.34613074117492504,-3.7054380263787206
71,0.33190615973415394,-3.667432565850917
72,0.12122374010570182,-3.326620450543233
73,-1.5925054766209101,-0.21052571267898565
74,4.837750993900609,0.8774909789368407
75,0.5463602835743335,-3.4738021298481008
